번호                                                                                                                                       (01.6월 기준),주소
4782,서울특별시 송파구 송파대로 석촌호수.한솔병원(4-003)
4783,서울특별시 송파구 송파대로 석촌호수.한솔병원(4-003)
4784,서울특별시 송파구 가락로 방이초등학교 후문 맞은편(가락로85)
4785,서울특별시 송파구 송파대로 송파역(4-007)
4786,서울특별시 송파구 양재대로 방이역3번출구대림아파트(4-3)
4787,서울특별시 송파구 양재대로 방이역3번출구대림아파트(4-3)
4788,서울특별시 송파구 양재대로 방이역 1번출구 앞
4789,서울특별시 송파구 양재대로 올림픽선수촌아파트(4-47)
4790,서울특별시 송파구 강동대로 보성중학교 후문 옆
4791,서울특별시 송파구 위례성대로 송파레미니스아파트(4-91)
4792,서울특별시 송파구 위례성대로 오륜초.올림픽선수촌아파트(4-911)
4793,서울특별시 송파구 성내천로 남천초.마천동우아파트앞(4-96)
4794,서울특별시 송파구 마천로 남한산성 만남의장소 옆
4795,서울특별시 송파구 마천로 남한산성 만남의장소 옆
4796,서울특별시 송파구 거마로 마천동사거리(4-99)
4797,서울특별시 송파구 위례서로 송파구 체육문화회관 앞
4798,서울특별시 송파구 오금로 오금동상아파트(4-51)
4799,서울특별시 송파구 동남로 오금동사거리(4-68)
4800,서울특별시 송파구 오금로 삼익미성아파트(4-06)
4801,서울특별시 송파구 오금로 오금동현대아파트(4-49)
4802,서울특별시 송파구 오금로 삼환아파트(4-349)
4803,서울특별시 송파구 중대로 송파경찰서 앞
4804,서울특별시 송파구 송이로 경찰병원.KT가락지사(4-378)
4805,서울특별시 송파구 중대로 가락시장역 5번출구 앞
4806,서울특별시 송파구 중대로 문현고등학교(4-467)
4807,서울특별시 송파구 중대로 문정동주민센터.청소년수련관(4-333)
4808,서울특별시 송파구 법원로 문정동 16 앞
4809,서울특별시 송파구 정의로 문정동 375 맞은편
4810,서울특별시 송파구 송파대로 장지역.가든파이브(4-016)
4811,서울특별시 송파구 송파대로 장지역.가든파이브(4-015)
4812,서울특별시 송파구 송파대로 장지역 1번출구 앞
4813,서울특별시 송파구 현릉로 복정역 3번출구 앞
4814,서울특별시 송파구 문정로 삼성래미안아파트 후문(4-33)
4815,서울특별시 송파구 동남로 문정로데오거리(동남로 13 앞)
4816,서울특별시 송파구 동남로 문정로데오거리(동남로 136 앞)
4817,서울특별시 송파구 동남로 개롱근린공원 사거리
4818,서울특별시 송파구 위례광장로 위례동주민센터.위례스타힐스(4-416)
4819,서울특별시 송파구 위례광장로 위례동주민센터.위례스타힐스(4-416)
4820,서울특별시 송파구 위례광장로 위례아이파크차아파트 04동 앞
4821,서울특별시 송파구 위례광장로 위례아이파크차아파트 04동 앞
4822,서울특별시 송파구 위례광장로 힐스테이트 송파위례아파트 104동 앞
4823,서울특별시 송파구 위례광장로 힐스테이트 송파위례아파트 104동 앞
4824,"서울특별시 송파구 위례순환로 위례광장로 30, 상가 3동 앞"
4825,"서울특별시 송파구 위례순환로 위례광장로 30, 상가 3동 앞"
4826,"서울특별시 송파구 위례순환로 장지동 89-, 대신증권0블럭 옆"
4827,"서울특별시 송파구 위례순환로 장지동 89-, 대신증권0블럭 옆"
4828,서울특별시 송파구 위례순환로 위례순환로 413 공원 앞
4829,서울특별시 송파구 위례순환로 위례순환로 413 공원 앞
4830,서울특별시 송파구 위례서로 위례송파한라비발디.송파푸르지오(4-441)
4831,서울특별시 송파구 위례서로 위례송파한라비발디.송파푸르지오(4-441)
4832,서울특별시 송파구 위례광장로 위례아이파크아파트(4-49)
4833,서울특별시 송파구 위례광장로 위례아이파크아파트(4-49)
4834,서울특별시 송파구 위례순환로 위례송파한라비발디.송례초앞(4-493)
4835,서울특별시 송파구 위례순환로 위례송파한라비발디.송례초앞(4-493)
4836,서울특별시 송파구 위례대로 스타필드시티.위례스타힐스(8-533)
4837,서울특별시 송파구 위례대로 스타필드시티.위례스타힐스(8-533)
4838,서울특별시 송파구 위례중앙로 위례중앙광장(장지동 896-1)
4839,서울특별시 송파구 위례중앙로 위례중앙광장(장지동 896-1)
4840,서울특별시 송파구 위례중앙로 위례중앙광장(장지동 896-1)
4841,서울특별시 송파구 위례중앙로 위례중앙광장(장지동 896-1)
4842,서울특별시 송파구 위례중앙로 위례중앙광장(장지동 896-1)
4843,서울특별시 송파구 송파대로 가락시장. 가락시장역(4-010)
4844,서울특별시 송파구 오금로 송파나루역(4-199)
4845,서울특별시 강동구 풍성로 풍성로 07 앞
4846,서울특별시 강동구 올림픽로 삼성광나루아파트(암사역 방면) 버스정류장 (5-153)
4847,서울특별시 강동구 올림픽로 삼성광나루아파트(신암중학교 방면) 버스정류장(5-154)
4848,서울특별시 강동구 올림픽로 천호역현대백화점(천호역 방면) 버스정류장 (5-161)
4849,서울특별시 강동구 구천면로 광진교
4850,서울특별시 강동구 천호대로 강동세무서(둔촌동 주민센터 방면) 버스정류장(5-010)
4851,서울특별시 강동구 천호대로 강동세무서(둔촌동 주민센터 방면) 버스정류장(5-010)
4852,서울특별시 강동구 천호대로 강동세무서(둔촌동 주민센터 방면) 버스정류장(5-010)
4853,서울특별시 강동구 천호대로 강동세무서(강동역 방면) 버스정류장(5-009)
4854,서울특별시 강동구 천호대로 강동세무서(강동역 방면) 버스정류장(5-009)
4855,서울특별시 강동구 천호대로 강동세무서(강동역 방면) 버스정류장(5-13)
4856,"서울특별시 강동구 양재대로 아남, 대우아파트(사가정시장 방면) 버스정류장(5-37)"
4857,서울특별시 강동구 올림픽로 서원마을(암사동유적방면) 버스정류장(5-586)
4858,서울특별시 강동구 올림픽로 강동내과 앞
4859,서울특별시 강동구 올림픽로 영파여고(천호역 방면) 버스정류장(5-164)
4860,서울특별시 강동구 성내로 강동구청(현대아파트 방면) 버스정류장(5-81)
4861,서울특별시 강동구 천호대로 천호역(강동역 방면) 버스정류장(5-014)
4862,서울특별시 강동구 천호대로 천호역(풍납시장 방면) 버스정류장(5-013)
4863,서울특별시 강동구 천호대로 강동역(길동사거리 방면) 버스정류장(5-01)
4864,서울특별시 강동구 천호대로 강동역(길동사거리 방면) 버스정류장(5-01)
4865,서울특별시 강동구 천호대로 강동역(길동사거리 방면) 버스정류장(5-01)
4866,서울특별시 강동구 천호대로 강동역(길동사거리 방면) 버스정류장(5-01)
4867,서울특별시 강동구 천호대로 천호역5번출구(천호역 방면) 버스정류장(5-17)
4868,서울특별시 강동구 양재대로 동명약국앞(길동사거리 방면) 버스정류장 (5-45)
4869,서울특별시 강동구 양재대로 골프존마켓 둔촌점 앞
4870,서울특별시 강동구 성내로 강동보건소(강동구청 방면) 버스정류장(5-83)
4871,서울특별시 강동구 성내로 강동보건소(한양수자인 방면) 버스정류장(5-84)
4872,서울특별시 강동구 고덕로 서울시동부기술교육원(명일역 번출구 방면) 버스정류장(5-146)
4873,서울특별시 강동구 고덕로 암사3동주민센터 프라이어팰리스(동부기술교육원 방면) 버스정류장(5-148)
4874,서울특별시 강동구 고덕로 신암중학교(선사고 방면) 버스정류장(5-15)
4875,서울특별시 강동구 고덕로 서울시동부기술교육원(암사3동주민센터 방면) 버스정류장(5-146)
4876,서울특별시 강동구 천호대로 둔촌동주민센터(강동자이프라자아파트 방면) 버스정류장(5-008)
4877,서울특별시 강동구 천호대로 둔촌동주민센터(강동자이프라자아파트 방면) 버스정류장(5-008)
4878,서울특별시 강동구 천호대로 둔촌동주민센터(강동자이프라자아파트 방면) 버스정류장(5-008)
4879,서울특별시 강동구 천호대로 둔촌동주민센터(강동자이프라자아파트 방면) 버스정류장(5-008)
4880,서울특별시 강동구 천호대로 둔촌동주민센터(길동사거리 방면) 버스정류장(5-007)
4881,서울특별시 강동구 천호대로 둔촌동주민센터(길동사거리 방면) 버스정류장(5-007)
4882,서울특별시 강동구 천호대로 둔촌동주민센터(길동사거리 방면) 버스정류장(5-007)
4883,서울특별시 강동구 천호대로 강동 자이 프라자아파트(초이동 방면) 버스정류장(5-006)
4884,서울특별시 강동구 천호대로 강동 자이 프라자아파트(초이동 방면) 버스정류장(5-006)
4885,서울특별시 강동구 천호대로 강동 자이 프라자아파트(초이동 방면) 버스정류장(5-006)
4886,서울특별시 강동구 천호대로 강동 자이 프라자아파트(둔촌동주민센터 방면) 버스정류장(5-005)
4887,서울특별시 강동구 천호대로 강동 자이 프라자아파트(둔촌동주민센터 방면) 버스정류장(5-005)
4888,서울특별시 강동구 천호대로 강동 자이 프라자아파트(둔촌동주민센터 방면) 버스정류장(5-005)
4889,서울특별시 강동구 천호대로 초이동(둔촌동주민센터 방면) 버스정류장(93-130)
4890,서울특별시 강동구 천호대로 초이동(둔촌동주민센터 방면) 버스정류장(93-130)
4891,서울특별시 강동구 천호대로 초이동(둔촌동주민센터 방면) 버스정류장(93-130)
4892,서울특별시 강동구 천호대로 초이동(강동 자이 프라자 아파트 방면) 버스정류장(93-14)
4893,서울특별시 강동구 천호대로 초이동(강동 자이 프라자 아파트 방면) 버스정류장(93-14)
4894,서울특별시 강동구 천호대로 초이동(강동 자이 프라자 아파트 방면) 버스정류장(93-14)
4895,서울특별시 강동구 천호대로 상일초교(황산사거리 방면) 버스정류장(5-00)
4896,서울특별시 강동구 천호대로 상일초교(황산사거리 방면) 버스정류장(5-00)
4897,서울특별시 강동구 천호대로 상일초교(황산사거리 방면) 버스정류장(5-00)
4898,서울특별시 강동구 천호대로 상일초교(초이동 방면) 버스정류장(5-001)
4899,서울특별시 강동구 천호대로 상일초교(초이동 방면) 버스정류장(5-001)
4900,서울특별시 강동구 천호대로 상일초교(초이동 방면) 버스정류장(5-001)
4901,서울특별시 강동구 천호대로 상일초교(초이동 방면) 버스정류장(5-001)
4902,"서울특별시 강동구 풍성로 둔촌주공아파트1,4단지 후문(한산중학교 방면) 버스정류장(5-5)"
4903,서울특별시 강동구 강동대로 동북고등학교(둔촌종합상가 방면) 버스정류장(5-187)
4904,서울특별시 강동구 구천면로 명일동현대아파트(고덕삼환아파트 방면) 버스정류장(5-60)
4905,서울특별시 강동구 구천면로 명일여자고등학교(고덕삼환아파트 방면) 버스정류장(5-65)
4906,서울특별시 강동구 진황도로 진황도로 00 앞
4907,서울특별시 강동구 천중로 길동신동아아파트(길동신동아아파트사거리 방면) 버스정류장(5-50)
4908,서울특별시 강동구 상일로 상일로 앞
4909,서울특별시 강동구 상일로 고덕주공6단지(상일여고입구 방면) 버스정류장(5-111)
4910,서울특별시 강동구 상일로 고덕천.상일동역교차로
4911,서울특별시 강동구 구천면로 고덕주공6단지상일여고(상일동주민센터 방면) 버스정류장(5-50)
4912,서울특별시 강동구 동남로71길 주양쇼핑 앞
4913,서울특별시 강동구 동남로 명일동 이마트 앞
4914,서울특별시 강동구 동남로 강동아트센터(명일동 이마트 방면) 버스정류장(5-179)
4915,서울특별시 강동구 동남로 한영중고한영외고(명일동현대아파트 방면) 버스정류장(5-181)
4916,서울특별시 강동구 동남로 한영중고한영외고(상일동빌라단지 방면) 버스정류장(5-180)
